id,title,keywords,alt_text,attribution,attribution_url,url,filename
2149,bgc boy and teacher math ,,a young boy and his teacher studying math,,https://www.bgcdorchester.org/,https://barrfdn-prod.s3.amazonaws.com/image/2149/original.jpg,2149.jpg
2150,smart from the start kids reading in a circle,,children in a circle being read to by their teacher,,www.smartfromthestartinc.org,https://barrfdn-prod.s3.amazonaws.com/image/2150/original.jpg,2150.jpg
2151,bgc kids writing overhead projector,,Two kids writing on an overhead projector in preschool,,www.bgcdorchester.org,https://barrfdn-prod.s3.amazonaws.com/image/2151/original.jpg,2151.jpg
2152,united way boy preschool backpack,,A boy looks at his backpack to get ready for preschool,,https://unitedwaymassbay.org/,https://barrfdn-prod.s3.amazonaws.com/image/2152/original.jpg,2152.jpg
2153,united way girl and adult smiling,,A girl and an adult color and smile,,https://www.facebook.com/unitedwaymassbay/,https://barrfdn-prod.s3.amazonaws.com/image/2153/original.jpg,2153.jpg
2154,Wellesley Centers for Women,,Wellesley Centers for Women,,https://www.wcwonline.org/,https://barrfdn-prod.s3.amazonaws.com/image/2154/original.png,2154.png
2155,deeper learning preschool garden,,kids playing in the garden with their teacher.,,,https://barrfdn-prod.s3.amazonaws.com/image/2155/original.jpg,2155.jpg
2158,Berkshire Taconic singing children,,A children's chorus sings on a stage in unison.,,https://www.berkshiretaconic.org,https://barrfdn-prod.s3.amazonaws.com/image/2158/original.jpg,2158.jpg
2159,Creative Commonwealth map,,"A map of Massachusetts, detailing the five regions where Creative Commonwealth will impact.",,,https://barrfdn-prod.s3.amazonaws.com/image/2159/original.jpg,2159.jpg
2160,Anya brick edited 2018,,Headshot of Anya Rooney.,,,https://barrfdn-prod.s3.amazonaws.com/image/2160/original.jpg,2160.jpg
2161,Community Foundation SE Massachusetts Group,,A group of adults pose on a stage to support a fundraiser for a community foundation. ,,https://www.cfsema.org/,https://barrfdn-prod.s3.amazonaws.com/image/2161/original.jpg,2161.jpg
2162,cfsm logo,,Logo for Community Foundation of Southeastern Massachusetts. ,,https://www.cfsema.org,https://barrfdn-prod.s3.amazonaws.com/image/2162/original.jpg,2162.jpg
2163,Boston School Fund Students Hallway,,Two students and their teacher walk down a high school hallway. ,,http://www.bostonschoolsfund.org/,https://barrfdn-prod.s3.amazonaws.com/image/2163/original.png,2163.png
2164,boston school fund logo,,boston school fund logo,,http://www.bostonschoolsfund.org,https://barrfdn-prod.s3.amazonaws.com/image/2164/original.jpg,2164.jpg
2165,Boston School Finder website ,,A screen capture of Boston School Finder's homepage. ,,http://bostonschoolfinder.org/,https://barrfdn-prod.s3.amazonaws.com/image/2165/original.jpeg,2165.jpeg
2166,Boston School Finder logo,,Boston School Finder logo,,http://bostonschoolfinder.org/en_US/about,https://barrfdn-prod.s3.amazonaws.com/image/2166/original.jpg,2166.jpg
2167,Boston School Finder Tobin Kid,,Two girls gasp in amazement while doing a science experiment. ,,http://bostonschoolfinder.org/,https://barrfdn-prod.s3.amazonaws.com/image/2167/original.jpg,2167.jpg
2169,UCS flooding neighborhood,,A coast neighborhood floods during high tide. ,Union of Concerned Scientists,https://www.ucsusa.org/global-warming/global-warming-impacts/when-rising-seas-hit-home-chronic-inundation-from-sea-level-rise?utm_source=twitter&utm_medium=social&utm_campaign=tw#.WoHaw5PwZjQ,https://barrfdn-prod.s3.amazonaws.com/image/2169/original.jpg,2169.jpg
2170,ucs flooding sign,,A for-sale is flooded by water. ,,,https://barrfdn-prod.s3.amazonaws.com/image/2170/original.jpg,2170.jpg
2171,anya rooney new white headshot,,anya rooney new white headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/2171/original.jpg,2171.jpg
2172,Climate Resilience Green Graphic,resilience,Graphic of solutions in climate resilience,,,https://barrfdn-prod.s3.amazonaws.com/image/2172/original.jpg,2172.jpg
2173,Green Climate Resilience Graphic Halfscreen,resilience,Graphic depicting solutions in climate resilience ,,,https://barrfdn-prod.s3.amazonaws.com/image/2173/original.jpg,2173.jpg
2174,Green Resilience Graphic Final halfscreen,resiliency ,Graphic of climate resiliency solutions,,,https://barrfdn-prod.s3.amazonaws.com/image/2174/original.jpg,2174.jpg
2175,Green Resiliency Graphic Take 3,resiliency,Icons of climate resiliency solutions,,,https://barrfdn-prod.s3.amazonaws.com/image/2175/original.jpg,2175.jpg
2176,Green Resiliency Graphic Fullscreen Take 3,,icons of climate resiliency solutions,,,https://barrfdn-prod.s3.amazonaws.com/image/2176/original.jpg,2176.jpg
2177,Rising Seas Report Photo ,Resiliency ,Woman standing on her front porch looking at a flooded street. ,Joe Raedle,,https://barrfdn-prod.s3.amazonaws.com/image/2177/original.jpg,2177.jpg
2178,Reduced Waterfront Image,Resiliency,"Flooded street with a sign that reads ""Reduced Waterfront Property""",,,https://barrfdn-prod.s3.amazonaws.com/image/2178/original.jpg,2178.jpg
2179,King Tide Boston David Weaver,Resiliency,King tide causes flooding in Boston,David Weaver,,https://barrfdn-prod.s3.amazonaws.com/image/2179/original.jpg,2179.jpg
2180,Stock photo of map and biker,,toy biker on a map,,,https://barrfdn-prod.s3.amazonaws.com/image/2180/original.jpg,2180.jpg
2181,ArtPlace America Women Paint Mural,,Three women paint the beginnings of an outdoor mural. ,,https://www.artplaceamerica.org/,https://barrfdn-prod.s3.amazonaws.com/image/2181/original.jpg,2181.jpg
2182,artplace people community garden,,Neighbors work to build an outdoor community garden.,,https://www.artplaceamerica.org/,https://barrfdn-prod.s3.amazonaws.com/image/2182/original.png,2182.png
2183,Artplace America Square Logo,,Artplace America logo,,,https://barrfdn-prod.s3.amazonaws.com/image/2183/original.jpg,2183.jpg
2184,Early Education Donut Chart,,A donut chart depicting the $47.6 million spent on Early Education grantmaking.,,,https://barrfdn-prod.s3.amazonaws.com/image/2184/original.jpg,2184.jpg
2185,Smart for the Start Teacher Reading,,A teacher reads to two students on the carpet.,,http://smartfromthestartinc.org/,https://barrfdn-prod.s3.amazonaws.com/image/2185/original.jpg,2185.jpg
2186,ACE People talking cranberry bog,,People talk in front of a cranberry bog and a wind turbine.,,https://www.massenergy.org/,https://barrfdn-prod.s3.amazonaws.com/image/2186/original.jpg,2186.jpg
2188,Mass Energy Consumers Alliance,,Mass Energy Consumers Alliance,,https://www.massenergy.org/,https://barrfdn-prod.s3.amazonaws.com/image/2188/original.jpg,2188.jpg
2189,ABC report Red Line,,People rush to catch the red line subway train.,,www.abettercity.org/,https://barrfdn-prod.s3.amazonaws.com/image/2189/original.jpg,2189.jpg
2190,Artplace America Women Dancing Street,,Women dance with large colorful skirts in a parade.,,www.artplaceamerica.org,https://barrfdn-prod.s3.amazonaws.com/image/2190/original.jpg,2190.jpg
2191,Hale Reservation Boys Trust fall,,A group of boys practice a trust fall outside.,,https://halereservation.org/,https://barrfdn-prod.s3.amazonaws.com/image/2191/original.jpg,2191.jpg
2192,Neighbor to Neighbor Fists group,,A group of activists pump their fists in the air outside of a courthouse.,,www.n2nma.org/en/,https://barrfdn-prod.s3.amazonaws.com/image/2192/original.jpg,2192.jpg
2193,PRX podcast group photo,,A group of producers smile outside of the PRX podcast garage.,,https://www.podcastgarage.org/,https://barrfdn-prod.s3.amazonaws.com/image/2193/original.jpg,2193.jpg
2194,prx logo,,prx logo,,,https://barrfdn-prod.s3.amazonaws.com/image/2194/original.jpg,2194.jpg
2195,South Station night light a better city,,Boston's South Station is lit up by blue lights at night.,,http://www.abettercity.org/,https://barrfdn-prod.s3.amazonaws.com/image/2195/original.jpg,2195.jpg
2196,pem chinese new year,,Children and their parents watch a Chinese New Year show with delight.,,https://www.pem.org/,https://barrfdn-prod.s3.amazonaws.com/image/2196/original.png,2196.png
2197,gardner two women talk in garden,,Two women point and talk at the Isabella Stewart Gardner Museum.,,https://www.gardnermuseum.org/,https://barrfdn-prod.s3.amazonaws.com/image/2197/original.jpg,2197.jpg
2199,Gardner Museum garden,arts,Gardner Museum garden,,,https://barrfdn-prod.s3.amazonaws.com/image/2199/original.jpg,2199.jpg
2200,Hale Reservation Snow Kids,education,Five teens and their teacher kick up fresh snow outside.,,https://halereservation.org/,https://barrfdn-prod.s3.amazonaws.com/image/2200/original.jpg,2200.jpg
2201,Neighbor to Neighbor Fists group 2,"Climate, clean energy",Neighbor to Neighbor activists smile and pump their fists in the air.,,http://www.n2nma.org/en/,https://barrfdn-prod.s3.amazonaws.com/image/2201/original.jpg,2201.jpg
2202,city of providence group work,clean energy,three young people work on a poster for the City of Providence.,,http://www.providenceri.gov/,https://barrfdn-prod.s3.amazonaws.com/image/2202/original.jpg,2202.jpg
2203,gardner museum mothers and daughters ,arts and creativity,parents and children work on arts and crafts projects.,,https://www.gardnermuseum.org/,https://barrfdn-prod.s3.amazonaws.com/image/2203/original.jpg,2203.jpg
2204,Springpoint vista media class boy,education,Teenage boy in class working on a computer,,https://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/2204/original.jpg,2204.jpg
2205,Domus Square logo,,Domus logo,,,https://barrfdn-prod.s3.amazonaws.com/image/2205/original.jpg,2205.jpg
2206,Domus student looking ahead in class,education,High school student paying attention in class,,http://domuskids.org/,https://barrfdn-prod.s3.amazonaws.com/image/2206/original.jpg,2206.jpg
2207,Resiliency wave hitting shore in Winthrop,resiliency,Giant wave hitting the shore during a storm,Michael Dwyer,,https://barrfdn-prod.s3.amazonaws.com/image/2207/original.jpg,2207.jpg
2208,Sandbags on the Greenway,Resiliency,Man stacking sandbags in preparation for a storm,Adam Glanzman,,https://barrfdn-prod.s3.amazonaws.com/image/2208/original.jpg,2208.jpg
2209,Barr Trustee Meeting,,Board Members Listening at a Meeting,,,https://barrfdn-prod.s3.amazonaws.com/image/2209/original.jpeg,2209.jpeg
2210,Amos and Lee smiling,,Two Barr Trustees smiling ,,,https://barrfdn-prod.s3.amazonaws.com/image/2210/original.jpg,2210.jpg
2211,Barr trustees conversing,,Barr Foundation trustees talking causally. ,,,https://barrfdn-prod.s3.amazonaws.com/image/2211/original.jpg,2211.jpg
2212,Barr trustees conversing casually,,Barr Foundation trustees talking causally. ,,,https://barrfdn-prod.s3.amazonaws.com/image/2212/original.jpg,2212.jpg
2213,Better Future Project Square logo,,Better Future Project Square logo,,,https://barrfdn-prod.s3.amazonaws.com/image/2213/original.jpg,2213.jpg
2214,Better Future Project Pipeline protest,"climate, clean energy",People holding signs protesting natural gas pipelines,,https://www.betterfutureproject.org/,https://barrfdn-prod.s3.amazonaws.com/image/2214/original.jpg,2214.jpg
2215,BDEA Gallery Visit,education,High school girl mimicking the facial expression of a painting. ,,https://www.bacademy.org/,https://barrfdn-prod.s3.amazonaws.com/image/2215/original.jpg,2215.jpg
2216,ABC Stock photo bus at south station,Mobility,MBTA bus driving by south station in Boston.,,http://www.abettercity.org/,https://barrfdn-prod.s3.amazonaws.com/image/2216/original.jpg,2216.jpg
2217,Livable Streets Transit Not Traffic Rally,mobility,People holding signs on the side of the road that say transit not traffic. ,,https://www.livablestreets.info/,https://barrfdn-prod.s3.amazonaws.com/image/2217/original.jpg,2217.jpg
2218,Livable Streets Biking in the park,mobility,People biking in the Boston Commons,,https://www.livablestreets.info/,https://barrfdn-prod.s3.amazonaws.com/image/2218/original.jpg,2218.jpg
2219,The Theater Offensive Rehearsal ,arts,Woman looking up to the sky in a theater rehearsal ,,http://www.thetheateroffensive.org/,https://barrfdn-prod.s3.amazonaws.com/image/2219/original.jpg,2219.jpg
2220,The Theater Offensive Square Logo,arts,The Theater Offensive Square Logo,,,https://barrfdn-prod.s3.amazonaws.com/image/2220/original.jpeg,2220.jpeg
2221,Theater Offensive Rehearsal 2,arts,Several women reading scripts and rehearsing theater,,http://www.thetheateroffensive.org/,https://barrfdn-prod.s3.amazonaws.com/image/2221/original.jpg,2221.jpg
2222,Margarita Muniz Girls Science,Education,Three girls work on a science lab in their classroom.,,https://munizacademy.org/,https://barrfdn-prod.s3.amazonaws.com/image/2222/original.jpg,2222.jpg
2223,margarita muniz logo,,margarita muniz logo,,https://munizacademy.org/,https://barrfdn-prod.s3.amazonaws.com/image/2223/original.png,2223.png
2224,we love climate leader signs,,Activists hold up signs for community choice energy in Boston City Hall.,,cpaboston.org,https://barrfdn-prod.s3.amazonaws.com/image/2224/original.jpg,2224.jpg
2225,CPA logo,,CPA logo,,http://cpaboston.org/,https://barrfdn-prod.s3.amazonaws.com/image/2225/original.jpeg,2225.jpeg
2226,CCE City Council Meeting ,"clean energy
",Boston citizens at a city council meeting advocating for community choice energy. ,,,https://barrfdn-prod.s3.amazonaws.com/image/2226/original.jpg,2226.jpg
2227,CCE city council meeting speakers row,,Activists sit and hold signs at the CCE city council meeting.,,,https://barrfdn-prod.s3.amazonaws.com/image/2227/original.jpg,2227.jpg
2228,CCE city council meeting two people ,,two people holding a sign for community choice energy at a city council hearing,,,https://barrfdn-prod.s3.amazonaws.com/image/2228/original.jpg,2228.jpg
2229,TBF logo,,TBF logo,,https://www.tbf.org,https://barrfdn-prod.s3.amazonaws.com/image/2229/original.jpg,2229.jpg
2230,INP students in class,cross-programs initiative,Adult students sit and smile in class during a lecture.,,http://www.nonprofitpractice.org/,https://barrfdn-prod.s3.amazonaws.com/image/2230/original.jpg,2230.jpg
2231,INP Logo,,INP Logo,,http://www.nonprofitpractice.org/,https://barrfdn-prod.s3.amazonaws.com/image/2231/original.jpg,2231.jpg
2232,INP Fort Point,,INP students pose for a group photo in South Boston.,,http://www.nonprofitpractice.org/,https://barrfdn-prod.s3.amazonaws.com/image/2232/original.jpg,2232.jpg
2233,SFC Tree infographic,,A tree infographic displaying the work of Strategies for Children.,,,https://barrfdn-prod.s3.amazonaws.com/image/2233/original.jpg,2233.jpg
2234,SFC Tree infographic 2,,Strategies for Children infographic of their work.,,,https://barrfdn-prod.s3.amazonaws.com/image/2234/original.jpg,2234.jpg
2235,SFC Tree infographic 2,,Strategies for Children infographic of their work.,,,https://barrfdn-prod.s3.amazonaws.com/image/2235/original.jpg,2235.jpg
2237,Early Ed Timeline Part 1 a,,Early Ed Timeline Part 1 a,,,https://barrfdn-prod.s3.amazonaws.com/image/2237/original.jpg,2237.jpg
2238,Early Ed Timeline Part 2,,Early Ed Timeline Part 2,,,https://barrfdn-prod.s3.amazonaws.com/image/2238/original.jpg,2238.jpg
2239,Early Ed Timeline Header,,Early Ed Timeline Header,,,https://barrfdn-prod.s3.amazonaws.com/image/2239/original.jpg,2239.jpg
2240,CLF Pitch a blanket day,waterfront,Young people sit and picnic by Boston's waterfront. ,EcoPhotography,http://ecophotography.com/,https://barrfdn-prod.s3.amazonaws.com/image/2240/original.jpg,2240.jpg
2241,E3 NGLC student panel,education,Two students answer questions during a school panel discussion.,,https://www.nextgenlearning.org/,https://barrfdn-prod.s3.amazonaws.com/image/2241/original.jpg,2241.jpg
2242,NGLC teachers incubate,education,Two teachers raise their hand during professional development.,,https://www.nextgenlearning.org/,https://barrfdn-prod.s3.amazonaws.com/image/2242/original.jpeg,2242.jpeg
2243,CIF logo updated 2018,,CIF logo updated 2018,,https://ciff.org/,https://barrfdn-prod.s3.amazonaws.com/image/2243/original.png,2243.png
2244,INP Yolanda Teaching,,A woman teaches a class of students at the Institute for Nonprofit Practice.,,http://www.nonprofitpractice.org/,https://barrfdn-prod.s3.amazonaws.com/image/2244/original.jpg,2244.jpg
2245,TSNE logo,,TSNE logo,,http://www.tsne.org,https://barrfdn-prod.s3.amazonaws.com/image/2245/original.jpg,2245.jpg
2246,TSNE smiling audience,,An audience of adults listens and smiles. ,,http://www.tsne.org,https://barrfdn-prod.s3.amazonaws.com/image/2246/original.jpg,2246.jpg
2247,tsne women working,,tsne women working,,http://www.tsne.org/,https://barrfdn-prod.s3.amazonaws.com/image/2247/original.jpg,2247.jpg
2248,TTO artist group smiling,,A group of Theater Offensive artists smile after a production.,,http://www.thetheateroffensive.org/,https://barrfdn-prod.s3.amazonaws.com/image/2248/original.jpg,2248.jpg
2249,Evelyn Francis headshot,,A headshot of Evelyn Francis,,,https://barrfdn-prod.s3.amazonaws.com/image/2249/original.png,2249.png
2250,Tatiana TTO large,,A smiling group of Theater Offensive artists after a production. ,,http://www.thetheateroffensive.org/,https://barrfdn-prod.s3.amazonaws.com/image/2250/original.jpg,2250.jpg
2251,Waterfront Grantees Convening,,Waterfront Grantees brainstorm together as a group.,,,https://barrfdn-prod.s3.amazonaws.com/image/2251/original.jpg,2251.jpg
2252,waterfront grantees convening listening,,waterfront grantees convening listening,,,https://barrfdn-prod.s3.amazonaws.com/image/2252/original.jpg,2252.jpg
2253,Evelyn Francis headshot 2,,Evelyn Francis headshot 2,,,https://barrfdn-prod.s3.amazonaws.com/image/2253/original.jpg,2253.jpg
2255,united way mass bay logo,,united way mass bay logo,,,https://barrfdn-prod.s3.amazonaws.com/image/2255/original.jpg,2255.jpg
2256,REQIP graphic,,REQIP graphic,,,https://barrfdn-prod.s3.amazonaws.com/image/2256/original.jpg,2256.jpg
2257,Sunny Widmann,Person,Headshot of Sunny Widmann,,,https://barrfdn-prod.s3.amazonaws.com/image/2257/original.jpg,2257.jpg
2258,Allentza headshot,,Allentza headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/2258/original.jpg,2258.jpg
2259,Mattapan Open Studios,,Group standing in front of a community mural. ,,http://www.mattapanopenstudios.com/,https://barrfdn-prod.s3.amazonaws.com/image/2259/original.jpg,2259.jpg
2260,Mattapan Open Studios Logo,,Mattapan Open Studios Logo,,,https://barrfdn-prod.s3.amazonaws.com/image/2260/original.jpg,2260.jpg
2261,LAB Man Woman Play,,"A man and woman perform in a play called ""Lost Tempo"" on stage. ",Diego Arciniegas,https://www.bu.edu/bpt/,https://barrfdn-prod.s3.amazonaws.com/image/2261/original.jpg,2261.jpg
2265,Warren Newton Seelig,,Warren Newton Seelig,,,https://barrfdn-prod.s3.amazonaws.com/image/2265/original.jpg,2265.jpg
2266,USA logo ,,USA logo ,,,https://barrfdn-prod.s3.amazonaws.com/image/2266/original.jpg,2266.jpg
2267,Lucas Mann headshot,,Lucas Mann headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/2267/original.jpg,2267.jpg
2268,Tyshawn Sorey headshot,,Tyshawn Sorey headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/2268/original.jpg,2268.jpg
2269,Danilo Perez headshot,,Danilo Perez headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/2269/original.jpg,2269.jpg
2270,TNTP teachers game ,,Teachers play a game during professional development.,,,https://barrfdn-prod.s3.amazonaws.com/image/2270/original.jpg,2270.jpg
2271,tntp logo,,tntp logo,,,https://barrfdn-prod.s3.amazonaws.com/image/2271/original.jpg,2271.jpg
2272,duet degree grads,,Three male graduates celebrate with their diplomas.,,https://duet.org/,https://barrfdn-prod.s3.amazonaws.com/image/2272/original.png,2272.png
2273,duet degree logo,,duet degree logo,,,https://barrfdn-prod.s3.amazonaws.com/image/2273/original.jpg,2273.jpg
2274,Mass IDEAS teacher pd,,Teachers brainstorm during professional development.,,,https://barrfdn-prod.s3.amazonaws.com/image/2274/original.jpg,2274.jpg
2275,Brenda HSTF headshot,,Brenda HSTF headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/2275/original.jpg,2275.jpg
2276,Celina hstf headshot,,Celina hstf headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/2276/original.jpg,2276.jpg
2277,HSTF youth high-fiving,,Young people high-five after their performance.,Mark Saperstein,https://www.hydesquare.org,https://barrfdn-prod.s3.amazonaws.com/image/2277/original.jpg,2277.jpg
2279,HSTF Youth fist pump,,Kids pump their fists during a musical performance.,,https://www.hydesquare.org,https://barrfdn-prod.s3.amazonaws.com/image/2279/original.jpg,2279.jpg
2280,HSTF fist pump fullscreen,,Teens pump their fists in the air during a musical performance.,,https://www.hydesquare.org/,https://barrfdn-prod.s3.amazonaws.com/image/2280/original.jpg,2280.jpg
2283,Mass Energy Consumers Alliance group photo,,Five people smile by a wind turbine.,,https://www.massenergy.org/,https://barrfdn-prod.s3.amazonaws.com/image/2283/original.jpg,2283.jpg
2284,Eugenia Headshot,,Eugenia Headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/2284/original.png,2284.png
2285,Khalida headshot,,Khalida headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/2285/original.png,2285.png
2287,Sean T-B headshot,,Sean T-B headshot,,,https://barrfdn-prod.s3.amazonaws.com/image/2287/original.jpg,2287.jpg
2288,TBF race to lead screenshot,,Panelists listen during a panel discussion.,The Boston Foundation,http://www.tbf.org,https://barrfdn-prod.s3.amazonaws.com/image/2288/original.png,2288.png
